130,60,0
130,110,0
230,110,0
230,60,0
130,60,0
203,69,0
168,72,0
172,71,0
174,68,0
165,67,0
180,63,0
219,61,0
216,64,0
220,65,0
203,69,0
219,72,0
172,99,0
145,88,0
154,103,0
215,94,0
229,110,0
230,60,0
143,70,0
130,110,0
160,68,0
219,72,0
221,64,0
220,63,0
221,63,0
222,63,0
223,63,0
222,64,0
221,64,0
223,63,0
224,63,0
225,63,0
226,62,0
227,62,0
227,63,0
227,63,0
227,63,0
224,63,0
223,63,0
170,70,0
170,70,0
168,70,0
168,70,0
166,70,0
165,70,0
165,70,0
165,69,0
168,69,0
168,69,0
170,70,0
163,68,0
163,68,0
162,68,0
163,67,0
163,68,0
194,89,0
210,89,0
209,94,0
203,97,0
198,97,0
194,95,0
194,89,0
187,93,0
188,94,0
188,94,0
187,95,0
186,95,0
186,94,0
187,93,0
211,88,0
211,87,0
212,87,0
213,87,0
213,88,0
212,88,0
211,88,0
