130,60,0
130,110,0
230,110,0
230,60,0
130,60,0
228,68,0
171,73,0
202,73,0
220,109,0
207,73,0
230,65,0
191,60,0
147,68,0
130,110,0
144,72,0
193,61,0
228,68,0
229,67,0
192,61,0
143,72,0
130,109,0
148,68,0
192,60,0
229,65,0
205,73,0
219,109,0
203,73,0
172,73,0
229,67,0
201,89,0
183,95,0
138,88,0
173,96,0
167,98,0
173,102,0
182,102,0
186,96,0
204,91,0
201,89,0
203,90,0
185,96,0
181,101,0
174,101,0
168,99,0
174,95,0
139,88,0
182,95,0
203,90,0
194,69,0
195,69,0
195,67,0
195,67,0
193,67,0
191,67,0
191,68,0
193,69,0
194,69,0
194,68,0
193,68,0
192,68,0
192,68,0
193,67,0
194,67,0
195,68,0
195,68,0
194,68,0
214,67,0
215,67,0
217,67,0
218,67,0
218,66,0
217,65,0
215,65,0
214,66,0
214,67,0
215,66,0
215,66,0
216,66,0
217,66,0
217,66,0
217,67,0
216,67,0
216,67,0
215,66,0
