130,60,0
130,110,0
230,110,0
230,60,0
130,60,0
203,68,0
202,71,0
196,73,0
189,73,0
184,70,0
186,66,0
192,64,0
198,65,0
203,68,0
199,67,0
198,67,0
193,67,0
191,68,0
191,70,0
193,71,0
198,71,0
199,70,0
199,67,0
202,64,0
161,65,0
163,75,0
195,75,0
167,80,0
154,92,0
151,61,0
211,61,0
204,84,0
202,64,0
198,76,0
198,77,0
198,79,0
195,78,0
192,77,0
197,77,0
198,76,0
193,79,0
204,88,0
197,92,0
187,88,0
159,89,0
164,84,0
172,80,0
180,81,0
182,78,0
186,81,0
193,81,0
193,79,0
191,79,0
191,80,0
190,80,0
188,80,0
186,80,0
186,79,0
187,78,0
190,79,0
191,79,0
179,79,0
179,80,0
178,80,0
175,80,0
174,80,0
175,80,0
178,79,0
179,79,0
166,79,0
166,77,0
163,77,0
163,79,0
164,79,0
166,79,0
162,79,0
162,77,0
160,77,0
159,78,0
159,78,0
160,79,0
162,79,0
166,73,0
161,70,0
162,67,0
170,64,0
176,65,0
181,68,0
179,72,0
172,74,0
166,73,0
168,70,0
171,71,0
175,71,0
177,70,0
176,67,0
174,66,0
169,67,0
168,67,0
168,70,0
158,68,0
158,66,0
157,66,0
154,66,0
154,66,0
154,68,0
154,68,0
157,68,0
158,68,0
157,65,0
160,64,0
160,62,0
158,62,0
155,62,0
153,62,0
153,65,0
155,65,0
157,65,0
156,64,0
155,64,0
155,63,0
156,63,0
157,63,0
158,63,0
156,64,0
149,65,0
150,95,0
145,94,0
148,73,0
135,81,0
139,72,0
131,66,0
140,63,0
139,69,0
149,65,0
148,64,0
147,63,0
148,63,0
148,63,0
148,64,0
147,63,0
146,63,0
144,63,0
144,62,0
146,62,0
147,61,0
147,62,0
147,62,0
148,63,0
147,63,0
144,64,0
146,65,0
146,66,0
144,67,0
141,68,0
139,67,0
139,66,0
141,65,0
143,64,0
144,64,0
130,64,0
134,101,0
187,110,0
198,103,0
230,105,0
228,96,0
213,100,0
214,60,0
130,64,0
145,74,0
146,74,0
147,75,0
147,75,0
146,76,0
144,76,0
143,76,0
144,75,0
145,74,0
142,79,0
144,80,0
145,81,0
146,84,0
144,85,0
139,85,0
138,84,0
139,81,0
142,79,0
135,82,0
135,84,0
135,84,0
134,84,0
134,82,0
135,82,0
135,82,0
136,85,0
137,86,0
139,86,0
140,86,0
140,87,0
139,88,0
139,87,0
136,87,0
135,87,0
135,86,0
136,85,0
139,89,0
140,94,0
137,95,0
136,94,0
136,90,0
139,90,0
139,89,0
142,95,0
145,96,0
143,97,0
143,98,0
139,98,0
139,98,0
138,97,0
142,95,0
153,96,0
157,95,0
173,95,0
177,95,0
155,97,0
153,96,0
155,94,0
155,94,0
155,94,0
155,94,0
155,94,0
160,93,0
160,91,0
165,90,0
180,91,0
180,90,0
185,89,0
194,91,0
160,93,0
170,97,0
170,97,0
173,97,0
173,97,0
173,97,0
170,97,0
170,97,0
174,99,0
178,100,0
171,101,0
168,104,0
163,103,0
167,101,0
174,100,0
174,99,0
178,99,0
179,99,0
180,99,0
180,99,0
180,99,0
179,99,0
178,99,0
180,99,0
180,98,0
183,98,0
184,99,0
183,99,0
180,99,0
180,99,0
182,100,0
184,100,0
184,100,0
184,100,0
183,100,0
183,100,0
182,100,0
182,100,0
182,100,0
182,100,0
186,99,0
185,98,0
186,97,0
186,96,0
186,96,0
187,96,0
187,97,0
188,97,0
188,99,0
187,99,0
186,99,0
190,98,0
191,98,0
192,98,0
192,98,0
192,98,0
191,98,0
190,98,0
191,100,0
192,100,0
192,100,0
190,101,0
189,102,0
190,103,0
189,104,0
187,102,0
187,101,0
191,100,0
194,99,0
194,99,0
195,99,0
194,99,0
194,99,0
195,99,0
195,97,0
195,97,0
197,97,0
198,97,0
198,98,0
195,99,0
195,99,0
198,100,0
201,99,0
206,98,0
207,98,0
204,100,0
203,102,0
200,102,0
198,101,0
198,100,0
194,101,0
195,103,0
195,105,0
193,106,0
193,104,0
192,102,0
194,101,0
190,104,0
191,105,0
191,106,0
191,106,0
190,106,0
190,104,0
190,104,0
187,104,0
186,105,0
186,104,0
186,104,0
187,104,0
186,104,0
186,104,0
180,103,0
182,102,0
185,101,0
186,102,0
186,103,0
186,104,0
189,107,0
189,108,0
189,108,0
189,108,0
188,108,0
188,108,0
188,108,0
189,107,0
194,108,0
194,108,0
195,108,0
194,108,0
194,108,0
178,102,0
177,102,0
177,102,0
176,102,0
177,102,0
177,102,0
178,102,0
160,101,0
159,102,0
155,102,0
155,102,0
155,100,0
159,100,0
159,101,0
160,101,0
152,101,0
151,102,0
148,101,0
148,101,0
149,101,0
150,100,0
150,100,0
151,100,0
152,100,0
152,101,0
194,94,0
195,93,0
203,92,0
204,93,0
199,94,0
194,94,0
197,95,0
198,95,0
197,96,0
197,95,0
197,95,0
202,95,0
203,95,0
204,95,0
204,95,0
204,95,0
203,95,0
202,95,0
204,95,0
204,95,0
206,95,0
207,95,0
206,95,0
204,95,0
204,95,0
201,97,0
201,97,0
201,98,0
200,97,0
201,97,0
210,99,0
210,99,0
211,99,0
211,99,0
211,99,0
210,99,0
210,99,0
210,100,0
210,100,0
210,100,0
209,100,0
210,100,0
216,102,0
216,103,0
216,103,0
215,103,0
216,102,0
219,104,0
221,102,0
220,98,0
223,97,0
223,102,0
222,102,0
221,105,0
219,104,0
225,101,0
225,98,0
226,98,0
227,98,0
228,98,0
228,100,0
227,101,0
225,101,0
225,101,0
224,97,0
223,97,0
223,97,0
223,96,0
224,96,0
224,97,0
224,97,0
208,91,0
207,91,0
205,90,0
205,86,0
208,86,0
209,86,0
211,88,0
208,91,0
207,85,0
206,85,0
206,84,0
207,84,0
207,84,0
207,84,0
208,84,0
208,84,0
207,85,0
208,65,0
209,64,0
209,62,0
208,62,0
205,62,0
204,63,0
204,65,0
208,65,0
