130,60,0
130,110,0
230,110,0
230,60,0
130,60,0
195,80,0
186,76,0
189,73,0
199,69,0
202,70,0
199,71,0
199,74,0
210,74,0
214,78,0
207,82,0
195,80,0
202,74,0
201,73,0
201,72,0
203,71,0
205,71,0
207,72,0
208,73,0
207,74,0
202,74,0
211,70,0
193,67,0
186,80,0
219,78,0
224,108,0
229,81,0
197,60,0
133,72,0
140,110,0
156,108,0
136,76,0
184,61,0
211,70,0
217,76,0
218,76,0
217,77,0
217,76,0
217,76,0
227,85,0
228,85,0
228,87,0
228,87,0
227,87,0
227,86,0
227,86,0
227,85,0
227,85,0
229,97,0
230,97,0
230,98,0
229,99,0
229,98,0
229,97,0
229,97,0
203,99,0
202,95,0
195,93,0
179,93,0
176,95,0
176,102,0
180,102,0
180,97,0
183,95,0
193,95,0
199,98,0
203,99,0
190,94,0
189,94,0
188,94,0
188,94,0
188,93,0
189,93,0
190,94,0
178,98,0
179,99,0
179,100,0
178,100,0
177,100,0
177,98,0
178,98,0
159,88,0
170,83,0
173,78,0
164,74,0
153,74,0
143,77,0
143,85,0
148,88,0
159,88,0
157,86,0
151,86,0
146,83,0
153,81,0
153,79,0
148,77,0
157,75,0
168,80,0
157,86,0
147,81,0
145,81,0
144,81,0
144,78,0
145,78,0
148,78,0
150,80,0
150,80,0
147,81,0
132,80,0
131,80,0
131,80,0
131,80,0
131,79,0
132,80,0
132,80,0
134,77,0
133,77,0
134,77,0
134,77,0
134,77,0
130,82,0
131,83,0
131,85,0
130,85,0
130,85,0
130,83,0
130,82,0
130,89,0
130,89,0
131,90,0
130,90,0
130,90,0
130,90,0
130,89,0
141,106,0
142,106,0
142,106,0
141,106,0
141,106,0
141,106,0
141,106,0
