185,120,5
184,120,5
184,121,5
183,121,5
185,121,5
162,119,5
162,120,5
163,120,5
164,121,5
165,121,5
165,122,5
164,120,5
187,118,5
187,119,5
186,119,5
186,120,5
195,118,5
196,118,5
197,118,5
197,119,5
198,119,5
199,119,5
200,119,5
200,120,5
201,120,5
202,120,5
203,120,5
204,120,5
205,121,5
206,121,5
207,121,5
208,121,5
205,120,5
188,118,5
177,117,5
177,118,5
178,118,5
182,117,5
181,117,5
181,118,5
180,118,5
188,117,5
173,116,5
174,116,5
174,117,5
175,117,5
176,117,5
170,114,5
171,114,5
171,115,5
172,115,5
172,116,5
188,114,5
188,115,5
188,116,5
162,112,5
160,112,5
159,113,5
158,115,5
157,115,5
155,116,5
154,117,5
152,117,5
151,117,5
149,118,5
148,118,5
146,119,5
145,119,5
143,120,5
142,120,5
140,120,5
138,120,5
137,120,5
135,121,5
133,121,5
132,121,5
131,121,5
134,121,5
153,117,5
156,116,5
162,113,5
161,114,5
161,115,5
162,114,5
163,113,5
167,111,5
168,111,5
168,112,5
169,112,5
169,113,5
170,113,5
163,97,5
163,98,5
164,98,5
164,99,5
164,100,5
164,101,5
164,102,5
164,103,5
164,104,5
164,105,5
164,106,5
164,107,5
164,108,5
194,89,5
194,90,5
194,92,5
194,93,5
194,95,5
194,96,5
194,98,5
194,99,5
193,100,5
193,102,5
193,103,5
192,105,5
192,106,5
192,107,5
191,109,5
191,110,5
190,111,5
190,112,5
189,113,5
189,114,5
190,116,5
191,116,5
192,116,5
193,117,5
194,118,5
190,115,5
192,108,5
192,104,5
193,101,5
194,97,5
194,94,5
194,91,5
173,88,5
174,88,5
188,88,5
174,87,5
175,88,5
174,89,5
173,89,5
172,89,5
172,88,5
172,87,5
175,87,5
189,87,5
189,88,5
189,89,5
188,89,5
187,89,5
187,88,5
187,87,5
186,88,5
190,87,5
173,87,5
159,87,5
159,88,5
159,89,5
159,90,5
160,91,5
160,92,5
160,93,5
161,94,5
162,94,5
163,95,5
173,86,5
171,87,5
164,85,5
164,86,5
164,87,5
164,88,5
163,88,5
164,89,5
163,89,5
163,90,5
163,91,5
163,92,5
163,93,5
163,94,5
174,85,5
175,85,5
175,83,5
164,81,5
164,82,5
162,75,5
161,75,5
161,76,5
161,77,5
160,78,5
160,79,5
161,80,5
161,81,5
161,82,5
161,83,5
161,84,5
161,85,5
160,85,5
161,86,5
161,87,5
162,88,5
162,89,5
162,87,5
161,79,5
161,78,5
191,74,5
192,74,5
162,73,5
162,74,5
163,73,5
187,69,5
187,70,5
188,70,5
189,71,5
190,71,5
190,72,5
189,72,5
190,73,5
191,73,5
189,70,5
190,68,5
190,69,5
191,70,5
191,71,5
192,71,5
192,72,5
193,73,5
193,74,5
193,75,5
194,75,5
194,76,5
194,77,5
194,78,5
194,79,5
194,80,5
194,81,5
194,82,5
194,83,5
194,84,5
194,85,5
194,86,5
194,87,5
195,88,5
194,88,5
190,70,5
186,68,5
186,69,5
172,68,5
171,68,5
170,69,5
169,69,5
169,70,5
168,70,5
167,71,5
167,72,5
166,72,5
166,73,5
168,71,5
169,65,5
168,65,5
168,66,5
167,66,5
167,67,5
166,67,5
165,68,5
165,69,5
164,69,5
164,70,5
163,70,5
163,71,5
163,72,5
166,68,5
186,64,5
187,65,5
188,65,5
188,66,5
187,64,5
187,63,5
188,64,5
189,64,5
189,65,5
189,66,5
189,67,5
185,63,5
186,63,5
185,64,5
173,61,5
173,62,5
172,62,5
172,63,5
171,64,5
170,64,5
169,64,5
183,61,5
184,61,5
184,62,5
185,62,5
186,62,5
182,60,5
182,61,5
173,60,5
172,60,5
174,59,5
175,59,5
176,59,5
181,59,5
180,59,5
182,59,5
173,58,5
174,58,5
179,58,5
178,58,5
178,59,5
177,59,5
